"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEYMax"	"BASEYMin"	"BASEXMax"	"BASEXMin"	"BASEYMean"	"BASEXMean"	"BASEZMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitXMax"	"TCPUR5eFitZMean"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMax"	"TCPUR5eFitYMin"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPPZMean"	"TCPPYMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPZMax"	"TCPPZMin"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Max"	"TCPQ2Min"	"TCPQ3Max"	"TCPQ3Mean"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMean"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5eXMean"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"168.4335641607"	"168.4335641607"	"168.4335641607"	"-89.5369799351"	"-89.5369799351"	"-89.5369799351"	"103.7467429711"	"103.7467429711"	"103.7467429711"	"-104.2374107401"	"-104.2374107401"	"-104.2374107401"	"90.284211397"	"90.284211397"	"90.284211397"	"-78.4092696675"	"-78.4092696675"	"-78.4092696675"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9991181174"	"500.00032605"	"589.9991181174"	"33.3344215313"	"33.3344215313"	"33.3344215313"	"500.00032605"	"500.00032605"	"589.9991181174"	"26.75"	"26.75"	"26.75"	"27.75"	"27.7291666667"	"27.6875"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.7732843137"	"35.8125"	"35.75"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"160.1846126603"	"160.1846126603"	"160.1846126603"	"-89.4811967986"	"-89.4811967986"	"-89.4811967986"	"103.6903885114"	"103.6903885114"	"103.6903885114"	"-104.2368135877"	"-104.2368135877"	"-104.2368135877"	"90.2842862661"	"90.2842862661"	"90.2842862661"	"-70.1603943558"	"-70.1603943558"	"-70.1603943558"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9991147655"	"500.0003260499"	"589.9991147655"	"-38.8878565297"	"-38.8878565297"	"-38.8878565297"	"500.0003260499"	"500.0003260499"	"589.9991147655"	"26.8088235294"	"26.75"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8088235294"	"35.8125"	"35.75"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"152.429887908"	"152.429887908"	"152.429887908"	"-87.9966862649"	"-87.9966862649"	"-87.9966862649"	"102.1685297366"	"102.1685297366"	"102.1685297366"	"-104.1994428938"	"-104.1994428938"	"-104.1994428938"	"90.2865605223"	"90.2865605223"	"90.2865605223"	"-62.4076337932"	"-62.4076337932"	"-62.4076337932"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9991114137"	"500.00032605"	"589.9991114137"	"-111.1099836265"	"-111.1099836265"	"-111.1099836265"	"500.00032605"	"500.00032605"	"589.9991114137"	"26.8100490196"	"26.75"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.75"	"34.8125"	"34.7941176471"	"35.7708333333"	"35.8125"	"35.75"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"145.4069430589"	"145.4069430589"	"145.4069430589"	"-85.1968801956"	"-85.1968801956"	"-85.1968801956"	"99.1814647042"	"99.1814647042"	"99.1814647042"	"-104.0121642081"	"-104.0121642081"	"-104.0121642081"	"90.2907926813"	"90.2907926813"	"90.2907926813"	"-55.3880361272"	"-55.3880361272"	"-55.3880361272"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9991080619"	"500.0003260499"	"589.9991080619"	"-183.3322859727"	"-183.3322859727"	"-183.3322859727"	"500.0003260499"	"500.0003260499"	"589.9991080619"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.75"	"34.8125"	"34.77375"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"7"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"139.2274713183"	"139.2274713183"	"139.2274713183"	"-81.2574608285"	"-81.2574608285"	"-81.2574608285"	"94.7215991013"	"94.7215991013"	"94.7215991013"	"-103.4916985854"	"-103.4916985854"	"-103.4916985854"	"90.2965721292"	"90.2965721292"	"90.2965721292"	"-49.2124711706"	"-49.2124711706"	"-49.2124711706"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.99910471"	"500.00032605"	"589.99910471"	"-255.5544939514"	"-255.5544939514"	"-255.5544939514"	"500.00032605"	"500.00032605"	"589.99910471"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"8"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"133.8939161515"	"133.8939161515"	"133.8939161515"	"-76.351085536"	"-76.351085536"	"-76.351085536"	"88.7534275182"	"88.7534275182"	"88.7534275182"	"-102.4298796164"	"-102.4298796164"	"-102.4298796164"	"90.3033854563"	"90.3033854563"	"90.3033854563"	"-43.8824491488"	"-43.8824491488"	"-43.8824491488"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9991013582"	"500.00032605"	"589.9991013582"	"-327.7767118701"	"-327.7767118701"	"-327.7767118701"	"500.00032605"	"500.00032605"	"589.9991013582"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.7867647059"	"35.8125"	"35.75"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"129.3392347526"	"129.3392347526"	"129.3392347526"	"-70.5879340344"	"-70.5879340344"	"-70.5879340344"	"81.1742417549"	"81.1742417549"	"81.1742417549"	"-100.6138148791"	"-100.6138148791"	"-100.6138148791"	"90.3106276079"	"90.3106276079"	"90.3106276079"	"-39.3300106431"	"-39.3300106431"	"-39.3300106431"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990980063"	"500.0003260499"	"589.9990980063"	"-399.9989208647"	"-399.9989208647"	"-399.9989208647"	"500.0003260499"	"500.0003260499"	"589.9990980063"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.7111928105"	"27.6875"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"10"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"124.3918932397"	"124.3918932397"	"124.3918932397"	"-77.2805460479"	"-77.2805460479"	"-77.2805460479"	"89.9187727021"	"89.9187727021"	"89.9187727021"	"-102.6657502786"	"-102.6657502786"	"-102.6657502786"	"90.3021035114"	"90.3021035114"	"90.3021035114"	"-34.3798711781"	"-34.3798711781"	"-34.3798711781"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990105063"	"435.0301080174"	"589.9990105063"	"-399.9989014223"	"-399.9989014223"	"-399.9989014223"	"435.0301080174"	"435.0301080174"	"589.9990105063"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"11"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"128.8737204891"	"128.8737204891"	"128.8737204891"	"-83.5409468168"	"-83.5409468168"	"-83.5409468168"	"97.3432013395"	"97.3432013395"	"97.3432013395"	"-103.8297973131"	"-103.8297973131"	"-103.8297973131"	"90.2932128674"	"90.2932128674"	"90.2932128674"	"-38.856570792"	"-38.856570792"	"-38.856570792"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990138581"	"435.03008605"	"589.9990138581"	"-327.7767316051"	"-327.7767316051"	"-327.7767316051"	"435.03008605"	"435.03008605"	"589.9990138581"	"26.75"	"26.75"	"26.75"	"27.75"	"27.74875"	"27.6875"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"12"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"134.29418523"	"134.29418523"	"134.29418523"	"-89.0593948124"	"-89.0593948124"	"-89.0593948124"	"103.2623457035"	"103.2623457035"	"103.2623457035"	"-104.2305064688"	"-104.2305064688"	"-104.2305064688"	"90.2848807524"	"90.2848807524"	"90.2848807524"	"-44.2705379401"	"-44.2705379401"	"-44.2705379401"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.99901721"	"435.03008605"	"589.99901721"	"-255.5545042799"	"-255.5545042799"	"-255.5545042799"	"435.03008605"	"435.03008605"	"589.99901721"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"13"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"140.8006967425"	"140.8006967425"	"140.8006967425"	"-93.6348217223"	"-93.6348217223"	"-93.6348217223"	"107.7200725241"	"107.7200725241"	"107.7200725241"	"-104.1128178378"	"-104.1128178378"	"-104.1128178378"	"90.2777271903"	"90.2777271903"	"90.2777271903"	"-50.7702973796"	"-50.7702973796"	"-50.7702973796"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990205618"	"435.0300860499"	"589.9990205618"	"-183.3322248237"	"-183.3322248237"	"-183.3322248237"	"435.0300860499"	"435.0300860499"	"589.9990205618"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.5"	"27.5"	"27.5"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"14"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"148.4623579255"	"148.4623579255"	"148.4623579255"	"-96.9761122678"	"-96.9761122678"	"-96.9761122678"	"110.718216422"	"110.718216422"	"110.718216422"	"-103.7696859078"	"-103.7696859078"	"-103.7696859078"	"90.2723897056"	"90.2723897056"	"90.2723897056"	"-58.4262724451"	"-58.4262724451"	"-58.4262724451"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990239137"	"435.03008605"	"589.9990239137"	"-111.110059384"	"-111.110059384"	"-111.110059384"	"435.03008605"	"435.03008605"	"589.9990239137"	"26.75"	"26.75"	"26.75"	"27.75"	"27.74375"	"27.6875"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.86875"	"35.875"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"157.1859083232"	"157.1859083232"	"157.1859083232"	"-98.7811805432"	"-98.7811805432"	"-98.7811805432"	"112.248331273"	"112.248331273"	"112.248331273"	"-103.4947538052"	"-103.4947538052"	"-103.4947538052"	"90.2694731265"	"90.2694731265"	"90.2694731265"	"-67.1464939784"	"-67.1464939784"	"-67.1464939784"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990272655"	"435.0300860499"	"589.9990272655"	"-38.8877979"	"-38.8877979"	"-38.8877979"	"435.0300860499"	"435.0300860499"	"589.9990272655"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4625"	"27.5"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8675"	"35.875"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"16"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"166.6566281696"	"166.6566281696"	"166.6566281696"	"-98.8494869856"	"-98.8494869856"	"-98.8494869856"	"112.3050142956"	"112.3050142956"	"112.3050142956"	"-103.4831593424"	"-103.4831593424"	"-103.4831593424"	"90.2693760402"	"90.2693760402"	"90.2693760402"	"-76.6170845494"	"-76.6170845494"	"-76.6170845494"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990306174"	"435.0300860499"	"589.9990306174"	"33.3344099223"	"33.3344099223"	"33.3344099223"	"435.0300860499"	"435.0300860499"	"589.9990306174"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.875"	"34.8664215686"	"35.875"	"35.875"	"35.875"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"17"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"176.3756253777"	"176.3756253777"	"176.3756253777"	"-97.1728809286"	"-97.1728809286"	"-97.1728809286"	"110.8880713598"	"110.8880713598"	"110.8880713598"	"-103.7428572059"	"-103.7428572059"	"-103.7428572059"	"90.2721129452"	"90.2721129452"	"90.2721129452"	"-86.3391861712"	"-86.3391861712"	"-86.3391861712"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990339693"	"435.03008605"	"589.9990339693"	"105.5566184777"	"105.5566184777"	"105.5566184777"	"435.03008605"	"435.03008605"	"589.9990339693"	"26.75875"	"26.75"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"185.8044299299"	"185.8044299299"	"185.8044299299"	"-93.939540087"	"-93.939540087"	"-93.939540087"	"108.0024986016"	"108.0024986016"	"108.0024986016"	"-104.0906616425"	"-104.0906616425"	"-104.0906616425"	"90.2773068086"	"90.2773068086"	"90.2773068086"	"-95.7735388726"	"-95.7735388726"	"-95.7735388726"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9990373211"	"435.0300860499"	"589.9990373211"	"177.7788738414"	"177.7788738414"	"177.7788738414"	"435.0300860499"	"435.0300860499"	"589.9990373211"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.8475"	"35.875"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"19"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"194.5242392911"	"194.5242392911"	"194.5242392911"	"-89.4479288085"	"-89.4479288085"	"-89.4479288085"	"103.6567957066"	"103.6567957066"	"103.6567957066"	"-104.2366028339"	"-104.2366028339"	"-104.2366028339"	"90.2843601319"	"90.2843601319"	"90.2843601319"	"-104.5000671892"	"-104.5000671892"	"-104.5000671892"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.999040673"	"435.03008605"	"589.999040673"	"250.0010469041"	"250.0010469041"	"250.0010469041"	"435.03008605"	"435.03008605"	"589.999040673"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4821428571"	"27.5"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.875"	"34.8571428571"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"20"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"196.7364560753"	"196.7364560753"	"196.7364560753"	"-97.3286332779"	"-97.3286332779"	"-97.3286332779"	"111.0220057671"	"111.0220057671"	"111.0220057671"	"-103.7211085606"	"-103.7211085606"	"-103.7211085606"	"90.2718629436"	"90.2718629436"	"90.2718629436"	"-106.6997354234"	"-106.6997354234"	"-106.6997354234"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9989531728"	"370.0598139076"	"589.9989531728"	"250.0010785776"	"250.0010785776"	"250.0010785776"	"370.0598139076"	"370.0598139076"	"589.9989531728"	"26.75"	"26.75"	"26.75"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.8125"	"34.8125"	"35.85"	"35.875"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"21"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"186.7860523687"	"186.7860523687"	"186.7860523687"	"-102.7450362208"	"-102.7450362208"	"-102.7450362208"	"115.3908237784"	"115.3908237784"	"115.3908237784"	"-102.6734789431"	"-102.6734789431"	"-102.6734789431"	"90.2629509715"	"90.2629509715"	"90.2629509715"	"-96.7387169308"	"-96.7387169308"	"-96.7387169308"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9989498211"	"370.05984605"	"589.9989498211"	"177.7788663065"	"177.7788663065"	"177.7788663065"	"370.05984605"	"370.05984605"	"589.9989498211"	"26.7806372549"	"26.75"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.4375"	"27.4375"	"32.3125"	"32.3125"	"32.3125"	"34.8125"	"34.875"	"34.8443627451"	"35.8615196078"	"35.875"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"22"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"175.7358563632"	"175.7358563632"	"175.7358563632"	"-106.7786124273"	"-106.7786124273"	"-106.7786124273"	"118.2875009441"	"118.2875009441"	"118.2875009441"	"-101.5365323019"	"-101.5365323019"	"-101.5365323019"	"90.2561035831"	"90.2561035831"	"90.2561035831"	"-85.6796340397"	"-85.6796340397"	"-85.6796340397"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9989464692"	"370.0598460499"	"589.9989464692"	"105.5565904711"	"105.5565904711"	"105.5565904711"	"370.0598460499"	"370.0598460499"	"589.9989464692"	"26.8125"	"26.8125"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.5"	"27.5"	"27.5"	"32.3125"	"32.3125"	"32.3125"	"34.875"	"34.875"	"34.875"	"35.8125"	"35.8125"	"35.8125"	"8"
"kirkdefault"	"20201021008_kirkdefault.r3d"	"-"	"20201021"	"Pose5e"	"23"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"164.2112619832"	"164.2112619832"	"164.2112619832"	"-108.9207248358"	"-108.9207248358"	"-108.9207248358"	"119.7053770889"	"119.7053770889"	"119.7053770889"	"-100.8122527093"	"-100.8122527093"	"-100.8122527093"	"90.2523693332"	"90.2523693332"	"90.2523693332"	"-74.1499984691"	"-74.1499984691"	"-74.1499984691"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"589.9989431174"	"370.05984605"	"589.9989431174"	"33.3344466548"	"33.3344466548"	"33.3344466548"	"370.05984605"	"370.05984605"	"589.9989431174"	"26.8"	"26.75"	"26.8125"	"27.75"	"27.75"	"27.75"	"27.4375"	"27.46875"	"27.5"	"32.3125"	"32.3125"	"32.3125"	"34.875"	"34.875"	"34.875"	"35.8125"	"35.8125"	"35.8125"	"8"
