datagroup;dataset;scope type;scope;DH_alpha1_SARAMax;DH_alpha1_SARAMin;DH_alpha1_SARAMean;DH_alpha2_SARAMean;DH_alpha2_SARAMax;DH_alpha2_SARAMin;DH_alpha3_SARAMax;DH_alpha3_SARAMin;DH_alpha3_SARAMean;DH_alpha4_SARAMax;DH_alpha4_SARAMin;DH_alpha4_SARAMean;DH_alpha5_SARAMean;DH_alpha5_SARAMin;DH_alpha5_SARAMax;DH_d1_SARAMean;DH_d1_SARAMin;DH_d1_SARAMax;DH_d4_SARAMax;DH_d4_SARAMin;DH_d4_SARAMean;DH_d5_SARAMax;DH_d5_SARAMean;DH_d5_SARAMin;DH_r1_SARAMin;DH_r1_SARAMean;DH_r1_SARAMax;DH_r2_SARAMin;DH_r2_SARAMean;DH_r2_SARAMax;DH_r3_SARAMean;DH_r3_SARAMax;DH_r3_SARAMin;DH_r4_SARAMean;DH_r4_SARAMax;DH_r4_SARAMin;DH_r5_SARAMin;DH_r5_SARAMax;DH_r5_SARAMean;Rot0Mean;Rot0Min;Rot0Max;Rot1Mean;Rot1Max;Rot1Min;Rot2Mean;Rot2Max;Rot2Min;Rot3Mean;Rot3Max;Rot3Min;Rot4Min;Rot4Mean;Rot4Max;Rot5Max;Rot5Min;Rot5Mean;TCPUR5eFitXMean;TCPUR5eFitZMean;TCPUR5eFitYMax;TCPUR5eFitZMax;TCPUR5eFitZMin;TCPUR5eFitXMax;TCPUR5eFitXMin;TCPUR5eFitYMean;TCPUR5eFitYMin;TCPPZMean;TCPPXMax;TCPPXMin;TCPPXMean;TCPPYMax;TCPPYMin;TCPPYMean;TCPPZMax;TCPPZMin;TCPQ2Mean;TCPQ1Max;TCPQ1Min;TCPQ0Mean;TCPQ2Min;TCPQ3Mean;TCPQ1Mean;TCPQ0Min;TCPQ2Max;TCPQ3Max;TCPQ0Max;TCPQ3Min;TCPUR5eXMax;TCPUR5eYMean;TCPUR5eXMin;TCPUR5eZMax;TCPUR5eZMin;TCPUR5eXMean;TCPUR5eZMean;TCPUR5eYMax;TCPUR5eYMin;TCPUR5ePXMax;TCPUR5ePZMean;TCPUR5ePYMean;TCPUR5ePZMin;TCPUR5ePZMax;TCPUR5ePYMin;TCPUR5ePYMax;TCPUR5ePXMean;TCPUR5ePXMin;TargetAngle0Max;TargetAngle0Mean;TargetAngle0Min;TargetAngle1Max;TargetAngle1Min;TargetAngle1Mean;TargetAngle2Mean;TargetAngle2Max;TargetAngle2Min;TargetAngle3Max;TargetAngle3Min;TargetAngle3Mean;TargetAngle4Max;TargetAngle4Min;TargetAngle4Mean;TargetAngle5Max;TargetAngle5Mean;TargetAngle5Min;TargetTCPUR5ePXMean;TargetTCPUR5ePYMean;TargetTCPUR5ePZMax;TargetTCPUR5ePZMean;TargetTCPUR5ePZMin;TargetTCPUR5ePYMax;TargetTCPUR5ePYMin;TargetTCPUR5ePXMax;TargetTCPUR5ePXMin;Temperature0Min;Temperature0Max;Temperature0Mean;Temperature1Max;Temperature1Mean;Temperature1Min;Temperature2Min;Temperature2Mean;Temperature2Max;Temperature3Min;Temperature3Max;Temperature3Mean;Temperature4Min;Temperature4Max;Temperature4Mean;Temperature5Mean;Temperature5Max;Temperature5Min;TRIAL_INFO/PAYLOAD;TRIAL_INFO/cycle_nr;x diff;y diff;z diff
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;0;89.77156393;89.75832423;89.76463689;179.5389659;179.5422881;179.5344204;1.0435384;1.03388436;1.03870245;1.0435384;1.03388436;1.03870245;90.43285415;90.42841349;90.43633764;164.7037997;164.6996877;164.7095301;136.8401984;136.7554684;136.7991552;101.8741351;101.8631398;101.8514223;0.33876247;0.36136076;0.38130872;-426.6542336;-426.6466097;-426.6363511;-391.8594363;-391.8477506;-391.8727923;2.49756498;2.50658183;2.48863122;0.09387685;0.10524847;0.0993547;40.36005386;40.35770182;40.36204753;-103.3488891;-103.3452781;-103.3516757;-105.031578;-105.0290119;-105.0347447;-61.62057073;-61.61654831;-61.62265689;89.99858183;90.0004671;90.00216767;-49.63662303;-49.64193464;-49.63920524;503.0807387;291.6352776;251.8260757;291.6865216;291.6142407;503.1204804;503.0334672;251.7741314;251.7205133;128.7042302;557.8651402;557.7603484;557.813432;-411.2326185;-411.3206252;-411.2801815;128.7556818;128.6830487;0.01772382;0.99679605;0.99677553;-0.07809472;0.01757822;0.99684678;0.99678838;-0.07823;0.01784987;0.99685413;-0.07799011;0.99683677;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.9639259;290.8500359;249.1743645;290.8111944;290.8889025;249.1506291;249.1934407;500.9500754;500.9325122;0.70442092;0.70442092;0.70442092;-1.8037858;-1.8037858;-1.8037858;-1.8331246;-1.8331246;-1.8331246;-1.075479;-1.075479;-1.075479;1.5707966;1.5707966;1.5707966;-0.86637545;-0.86637545;-0.86637545;500.9552804;249.1807239;290.8566672;290.8566672;290.8566672;249.1807239;249.1807239;500.9552804;500.9552804;30.0625;30.0625;30.0625;31.6875;31.6875;31.6875;31.6875;31.69247449;31.75;37.25;37.3125;37.26636905;41.1875;41.1875;41.1875;42.59736395;42.625;42.5625;2349;2;2.13066331;2.59976687;0.78524169
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;1;89.91418445;89.89961925;89.90645875;179.6704168;179.6770635;179.6624291;0.86824856;0.8595493;0.86456916;0.86824856;0.8595493;0.86456916;90.31170112;90.22372796;90.32424359;164.6953679;164.6916799;164.7000127;136.25442;136.0695303;136.1302375;101.6483524;101.619831;101.4090993;0.05339028;0.07066069;0.0962368;-427.0808437;-427.0737831;-427.0626022;-392.3485102;-392.3285359;-392.3611303;2.37273703;2.39194478;2.27859107;0.18504679;0.28369134;0.19855955;34.12296361;34.12122223;34.12506626;-99.73161117;-99.72919149;-99.73377113;-109.5433641;-109.5403404;-109.5455246;-60.72593286;-60.72456841;-60.7277572;89.99786466;89.99983461;90.00250918;-55.87648351;-55.88117926;-55.87877021;501.6684399;291.6048998;179.2884241;291.6429977;291.5780669;501.7205691;501.6294012;179.2060486;179.0986898;128.7363346;485.3148617;485.126327;485.23296;-410.7972942;-410.890915;-410.8372111;128.7744512;128.7096089;0.01845036;0.99663748;0.99661787;-0.07995071;0.0183193;0.99666852;0.99662804;-0.08010151;0.01867125;0.99667838;-0.0798096;0.99665735;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.8269258;290.8357024;176.9452331;290.8135699;290.8662521;176.9237945;176.9664045;500.8133106;500.7998281;0.59553015;0.59553015;0.59553015;-1.7406464;-1.7406464;-1.7406464;-1.9118857;-1.9118857;-1.9118857;-1.0598569;-1.0598569;-1.0598569;1.5707964;1.5707964;1.5707964;-0.97526598;-0.97526598;-0.97526598;500.8209018;176.933689;290.8389289;290.8389289;290.8389289;176.933689;176.933689;500.8209018;500.8209018;30.125;30.125;30.125;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.25;37.3125;37.3053784;41.1875;41.1875;41.1875;42.5625;42.5625;42.5625;2349;2;0.85512935;2.26081548;0.76919738
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;2;89.79155057;89.77978236;89.78566644;179.7479033;179.7539682;179.7391992;0.79978284;0.79096185;0.79557339;0.79978284;0.79096185;0.79557339;90.50151631;90.49709118;90.50769453;164.560027;164.5555099;164.5635658;136.3842195;136.3149376;136.3502773;100.9415518;100.9330763;100.9235041;0.02545135;0.04384433;0.06596414;-426.9470921;-426.9351912;-426.9259153;-392.471684;-392.4475642;-392.4970491;1.50461922;1.5140247;1.49546963;0.45946771;0.47892052;0.47024501;27.04216573;27.04030228;27.04477378;-97.1772744;-97.17501265;-97.18230046;-112.5652663;-112.5631841;-112.5674188;-60.25788207;-60.25511995;-60.26079902;89.99781912;90.00017861;90.00182616;-62.95632975;-62.96095037;-62.95888391;500.1664868;291.420957;106.8219543;291.4321523;291.3948453;500.1825396;500.1525801;106.7673277;106.7124595;128.6155132;412.8351723;412.7256994;412.7805168;-410.2873402;-410.3183555;-410.3016288;128.6266733;128.5894198;0.01668934;0.9967868;0.99677269;-0.07843715;0.01650349;0.99677115;0.99677935;-0.07852191;0.01684152;0.99678087;-0.07832381;0.99676507;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.7064271;290.8247693;104.6779769;290.7912132;290.8490361;104.6598441;104.7005674;500.6898305;500.6773393;0.47196126;0.47196126;0.47196126;-1.696054;-1.696054;-1.696054;-1.9646406;-1.9646406;-1.9646406;-1.0516944;-1.0516944;-1.0516944;1.5707966;1.5707966;1.5707966;-1.098835;-1.098835;-1.098835;500.6891967;104.6698807;290.827073;290.827073;290.827073;104.6698807;104.6698807;500.6891967;500.6891967;30.125;30.125;30.125;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.3125;37.3125;37.3125;41.1875;41.1875;41.1875;42.6003125;42.625;42.5625;2349;2;-0.52334367;2.08935073;0.59618771
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;3;89.85318507;89.83792457;89.84558619;179.6996901;179.7064102;179.6917884;0.616384;0.60585072;0.61050108;0.616384;0.60585072;0.61050108;90.42614328;90.26030273;90.49860706;164.5282978;164.5248037;164.5315411;135.2170573;135.1181497;135.1498608;101.2257108;101.056596;100.6705874;0.09994229;0.12409194;0.15229086;-427.1106603;-427.0990261;-427.085559;-391.9158498;-391.8923321;-391.9361841;1.24479776;1.37102555;0.96908841;0.40003252;0.77871769;0.66233351;19.2425225;19.23984604;19.24436108;-95.86939498;-95.86673089;-95.87389121;-114.0588759;-114.0570876;-114.0607873;-60.07162262;-60.06894265;-60.07412631;89.99797849;89.99999146;90.00171233;-70.75625893;-70.76132352;-70.75866643;498.751735;291.5197393;34.20727353;291.5474386;291.4831912;498.7745292;498.730488;34.16913204;34.13622966;128.7768145;340.2083616;340.1370653;340.1700068;-409.83604;-409.8798342;-409.857651;128.8045981;128.7404357;0.01547354;0.99668326;0.99666672;-0.08001124;0.01533646;0.99662511;0.99667385;-0.08008557;0.0155892;0.9966356;-0.07989768;0.99661883;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.5757762;290.819917;32.40326357;290.775971;290.8527585;32.37346057;32.42193639;500.5609175;500.549281;0.33582282;0.33582282;0.33582282;-1.6732202;-1.6732202;-1.6732202;-1.9907146;-1.9907146;-1.9907146;-1.0484543;-1.0484543;-1.0484543;1.5707964;1.5707964;1.5707964;-1.2349734;-1.2349734;-1.2349734;500.555278;32.39026915;290.8212375;290.8212375;290.8212375;32.39026915;32.39026915;500.555278;500.555278;30.125;30.125;30.125;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.3125;37.3125;37.3125;41.1875;41.1875;41.1875;42.57682292;42.625;42.5625;2349;2;-1.80918249;1.76586847;0.69982237
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;4;89.78254211;89.76551515;89.77418633;179.653598;179.6577711;179.6491756;0.79315441;0.78542052;0.78949092;0.79315441;0.78542052;0.78949092;90.26646754;90.26243543;90.28013091;164.4836697;164.4793534;164.4886855;136.4709816;136.4239548;136.4462276;100.234851;100.1984022;100.1834774;0.14943501;0.18260416;0.21202944;-426.8099415;-426.8015699;-426.7909632;-392.0603506;-392.0482966;-392.0760099;0.83935286;0.8573427;0.83249455;0.0776779;0.11234443;0.10234031;10.96830491;10.96613782;10.97068702;-95.9224189;-95.92014662;-95.92416823;-114.0004421;-113.9982068;-114.0024689;-60.07961555;-60.07714616;-60.08281795;89.99795572;90.00010393;90.00182616;-79.03169223;-79.03511142;-79.03313736;497.2141625;291.4074307;-38.33015903;291.4278916;291.39026;497.2502076;497.1816229;-38.36915079;-38.41324169;128.727983;267.6570518;267.5732946;267.6175931;-409.2558362;-409.323774;-409.2883623;128.7486473;128.7105547;0.01995726;0.99664192;0.99663025;-0.07948499;0.01979751;0.99670906;0.99663626;-0.0795542;0.02008997;0.99671507;-0.07940637;0.99670157;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.4253611;290.8067169;-39.89360262;290.7856726;290.836531;-39.91452645;-39.87245653;500.4113177;500.3953758;0.19141459;0.19141459;0.19141459;-1.6741462;-1.6741462;-1.6741462;-1.9896693;-1.9896693;-1.9896693;-1.0485735;-1.0485735;-1.0485735;1.5707964;1.5707964;1.5707964;-1.3793817;-1.3793817;-1.3793817;500.4136754;-39.90240585;290.8216109;290.8216109;290.8216109;-39.90240585;-39.90240585;500.4136754;500.4136754;30.1875;30.1875;30.1875;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.25;37.3125;37.27295833;41.1875;41.1875;41.1875;42.5625;42.5625;42.5625;2349;2;-3.19715514;1.52445183;0.60071386
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;5;89.7920224;89.78048138;89.78571911;179.5958039;179.6219076;179.5386223;1.01158534;0.89972573;0.93294249;1.01158534;0.89972573;0.93294249;91.02949509;91.02713635;91.03290486;164.3924635;164.3875753;164.3960723;137.3514102;136.5812676;136.7977844;101.7429964;101.7260993;101.7150776;0.02563793;0.05324042;0.0769899;-426.911724;-426.8327457;-426.6350146;-391.7689422;-391.4569956;-391.9013456;2.45890483;2.47296124;2.45024179;0.56548725;0.57773535;0.57181564;2.55680085;2.55484184;2.55902571;-97.33139517;-97.32875656;-97.33315429;-112.3875689;-112.3848998;-112.3892602;-60.28272747;-60.27999538;-60.28526203;89.99850214;89.99982993;90.00114315;-87.44171667;-87.44597302;-87.44395348;495.684292;291.2282284;-110.8181105;291.2463789;291.2124347;495.7104689;495.6629123;-110.8562535;-110.9018606;128.6121617;195.1548347;195.0706912;195.1164034;-408.7047575;-408.7514738;-408.7255505;128.6303849;128.5962915;0.02163967;0.99658044;0.9965633;-0.07986265;0.02149885;0.9966278;0.99657096;-0.07994494;0.02181911;0.99663602;-0.07974362;0.99662157;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.2716647;290.8194599;-112.2021285;290.7984098;290.84382;-112.2196132;-112.1828772;500.256934;500.2486422;0.04462051;0.04462051;0.04462051;-1.6987462;-1.6987462;-1.6987462;-1.9615245;-1.9615245;-1.9615245;-1.0521183;-1.0521183;-1.0521183;1.570796;1.570796;1.570796;-1.526176;-1.526176;-1.526176;500.2595724;-112.2037925;290.827667;290.827667;290.827667;-112.2037925;-112.2037925;500.2595724;500.2595724;30.125;30.125;30.125;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.3125;37.3125;37.3125;41.1875;41.1875;41.1875;42.5625;42.5625;42.5625;2349;2;-4.57264202;1.34587504;0.40876856
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;6;89.79957196;89.78681963;89.79247004;179.618002;179.6261695;179.6072643;0.92706655;0.90615475;0.9152983;0.92706655;0.90615475;0.9152983;90.78904283;90.60001159;90.96000085;164.3455572;164.3412671;164.349019;137.4543243;137.1139079;137.2680064;102.0704374;101.6661431;101.214168;0.41685516;0.43508792;0.45512793;-426.524544;-426.5170019;-426.4955355;-391.6389637;-391.554333;-391.6949815;2.02240437;2.42295613;1.5943867;0.2616638;0.63537037;0.47156932;-5.63969614;-5.64132371;-5.63738406;-99.97312875;-99.9703723;-99.97631684;-109.2495089;-109.246936;-109.2519564;-60.77765266;-60.77549886;-60.78030389;89.99852491;90.0001012;90.00244088;-95.63840699;-95.64263716;-95.64052837;494.1667926;291.1546917;-183.4395642;291.174381;291.1377282;494.1855021;494.1505424;-183.4849251;-183.5308734;128.602002;122.5194719;122.4278924;122.4739084;-408.1617816;-408.1962955;-408.1778531;128.6217298;128.5850165;0.01895635;0.99657861;0.99656189;-0.08055161;0.01885066;0.9965439;0.99657016;-0.08065881;0.01907697;0.99655413;-0.08043162;0.99653484;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;500.0980363;290.844074;-184.5027985;290.8131956;290.8752284;-184.5164384;-184.4805866;500.082072;500.0689608;-0.09844208;-0.09844208;-0.09844208;-1.744885;-1.744885;-1.744885;-1.9067464;-1.9067464;-1.9067464;-1.0607576;-1.0607576;-1.0607576;1.5707948;1.5707948;1.5707948;-1.6692381;-1.6692381;-1.6692381;500.089747;-184.5088968;290.840044;290.840044;290.840044;-184.5088968;-184.5088968;500.089747;500.089747;30.125;30.125;30.125;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.3125;37.3125;37.3125;41.1875;41.1875;41.1875;42.5625;42.5625;42.5625;2349;2;-5.91527934;1.01787343;0.31061772
kirkdefault;20210212D002_kirkdefaultrpsv3d;Pose5e;7;89.83623047;89.82283307;89.82846726;179.6229797;179.6291514;179.618811;0.90865327;0.86452714;0.88665782;0.90865327;0.86452714;0.88665782;90.82904341;90.79654469;90.85151282;164.5042971;164.5009444;164.5067834;138.2481464;137.9358144;138.1179919;101.8473865;101.7921311;101.7305254;0.3829428;0.39240036;0.40520536;-426.3011312;-426.291717;-426.2824777;-391.5630307;-391.5382412;-391.6169681;2.01321268;2.08415888;1.92195221;0.24867659;0.35016377;0.28219072;-13.33859943;-13.34039673;-13.33625126;-103.6651402;-103.663533;-103.6677031;-104.6235182;-104.6201476;-104.6254889;-61.71187698;-61.70973896;-61.71365721;89.99841107;89.99988615;90.00289441;-103.3373807;-103.3416027;-103.339236;492.8218922;291.3165238;-256.0123804;291.3229227;291.3052586;492.8370104;492.8096482;-256.0475547;-256.0804372;128.8257611;49.93527885;49.86700962;49.89994514;-407.7918473;-407.8189123;-407.8037524;128.8320942;128.814571;0.01571335;0.99667531;0.99665884;-0.08003973;0.01551838;0.99660875;0.99666781;-0.08014474;0.01592727;0.99661828;-0.07994586;0.99659893;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000; ; ;-17976931348623157000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;179769313486231570000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;499.9128201;290.8581284;-256.8075002;290.8344958;290.8991789;-256.8241954;-256.7875109;499.8990495;499.8836458;-0.2328105;-0.2328105;-0.2328105;-1.8093095;-1.8093095;-1.8093095;-1.8260121;-1.8260121;-1.8260121;-1.0770674;-1.0770674;-1.0770674;1.570797;1.570797;1.570797;-1.8036065;-1.8036065;-1.8036065;499.902948;-256.8124463;290.8584639;290.8584639;290.8584639;-256.8124463;-256.8124463;499.902948;499.902948;30.125;30.1875;30.15666667;31.6875;31.6875;31.6875;31.75;31.75;31.75;37.3125;37.3125;37.3125;41.1875;41.1875;41.1875;42.5625;42.5625;42.5625;2349;2;-7.07715728;0.7599455;0.45839546
