1469.39,247.42,-220.83,5.84,13.04,18.77,52.78,18.77,52.78
1469.39,-17.76,-283.79,-52.6,11.04,18.73,51.92,18.73,51.92
1508.09,-207.23,24.3,-24.15,-34.41,21.28,-86.84,21.28,-34.41
1508.09,-207.23,24.3,-24.15,-34.41,21.28,-86.84,21.28,-34.41
1676.41,-295.37,-365.53,-90.4,-149.54,-8.37,-94.45,-8.37,-94.45
1678.51,-290.15,-366.57,-86.88,-147.56,-9,-92.86,-9,-92.86
1397.56,-95.64,-187.04,-34.01,-16.04,15.76,3.48,15.76,3.48
1643.57,-88.96,-372.38,-50.51,-4.74,27.04,28.6,27.04,28.6
1467.27,-21.46,-105.63,-44.44,29.35,10.78,-3.84,10.78,29.35
1742.86,-73.94,-122.64,-56.83,19.39,22.7,6.9,22.7,19.39
1742.6,-73.93,-122.61,-56.89,19.58,22.69,7.05,22.69,19.58
1425.65,-97.47,-96.95,-20.02,6.21,34.09,-2.98,34.09,6.21
1425.01,-97.53,-96.86,-19.75,6.69,34.27,-3.05,34.27,6.69
1505.74,-289.95,-432.96,-84.57,-165.8,-25.25,-75.48,-25.25,-75.48
1600.96,-301.01,-456.77,-122.79,-160.98,-38.3,-104.46,-38.3,-104.46
1600.36,-307.34,-459.36,-125.04,-164.05,-44.7,-107.3,-44.7,-107.3
1484.62,-99.56,-187.94,-44.98,-6.12,16.13,4.31,16.13,4.31
1484.9,-99.04,-188.18,-44.76,-6.4,15.94,3.83,15.94,3.83
1726.1,-34.77,-382.76,-50.32,20.54,47.7,19.14,47.7,20.54
1360.03,107.88,-10.61,-43.53,-1.53,-7.62,-58.17,-7.62,-1.53
1360.49,107.66,-9.35,-43.46,-1.05,-11.86,-55.49,-11.86,-1.05
1489.64,130.31,-107.23,-5.45,-5.33,10.63,13.07,10.63,13.07
1397.81,-13.86,-370.03,-33.34,-45.24,28.57,30.47,28.57,30.47
1383.34,-17.83,-371.32,-28.69,-50.57,32.91,22.51,32.91,22.51
1344.61,-264.58,-510.35,-127.78,-205.74,-53.75,-94.72,-53.75,-94.72
1344.29,-265.22,-510.62,-127.17,-204.31,-53.31,-94.31,-53.31,-94.31
1733.37,-30.83,-452.43,-50.48,-37.41,50.47,40.89,50.47,40.89
1734.7,-30.77,-451.87,-48.74,-34.41,51.66,42.97,51.66,42.97
1745.44,-106.6,-438.46,-74.83,-60.65,38.25,16.5,38.25,16.5
1664.82,-42.08,-200.85,-45.62,20.16,26.38,44.14,26.38,44.14
1664.34,-42.57,-201.1,-45.99,19.86,26.21,44.02,26.21,44.02
1299.79,77.86,-190.63,-21.96,-48.94,14.65,3.66,14.65,3.66
1297.46,77.08,-190.32,-22.41,-51.79,13.74,2.92,13.74,2.92
1762.87,-141.84,96.38,-19.39,-17.09,80.28,-86.5,80.28,-17.09
1494.57,-92.48,-13.67,-25.87,16.78,18.74,-17.49,18.74,16.78
1501.4,-89.84,-10.38,-23.67,17.93,17.91,-14.64,17.91,17.93
1308.28,27.49,21.64,-16.86,-42.83,-3.64,-32.62,-3.64,-32.62
1580.89,-186.34,-185.94,-24.75,-31.87,28.02,-13.35,28.02,-13.35
1587.16,-182.7,-182.73,-23.39,-31.68,29.71,-7.81,29.71,-7.81
1306.88,23.55,-17.45,-14.86,-21.06,3.72,5.93,3.72,5.93
1625.38,-63.61,-432.61,-54.44,-35.18,29.8,58.73,29.8,58.73
1623.4,-62.62,-432.16,-53.81,-33.26,28.61,62.5,28.61,62.5
1401.12,-230.49,-329.25,-46.94,-118.31,22.04,-39.69,22.04,-39.69
1392.57,-81.11,-508.69,-72.44,-79.48,-32.31,-64,-32.31,-64
1344.71,-93.82,68.08,-10.19,0.39,22.53,-90.14,22.53,0.39
1476.42,-95.65,-445.56,-25.84,-46.37,36.04,48.11,36.04,48.11
1460.05,-85.76,-438.04,-23.34,-45.07,38.89,52.38,38.89,52.38
1430.99,116.49,-418.75,-47.44,-51.27,65.07,71.28,65.07,71.28
1428.6,111.35,-432.16,-43.73,-60.44,61.05,55.35,61.05,55.35
1707.76,-131.28,-271.48,-44.92,-26.75,19.03,13.57,19.03,13.57
